Шаг dt Diff_x Diff_y Diff_z
253 0.2530000000000002 -0.4533891555000581 -1.4060130613366524 -0.47137084798548656
254 0.2540000000000002 -0.42742706389479757 -1.295191450458248 -0.4444783584124304
255 0.2550000000000002 -0.39597744041313554 -1.1797712516083187 -0.4097158031168011
256 0.2560000000000002 -0.3583351315969474 -1.0622286049849148 -0.36777541320969986
257 0.2570000000000002 -0.31393568093642843 -0.945833497598849 -0.31980110555377034
258 0.2580000000000002 -0.262328555352517 -0.83481022709856 -0.2673997674395707
259 0.2590000000000002 -0.20318273432268108 -0.7344835040739338 -0.21261742229635178
260 0.2600000000000002 -0.1363822848811731 -0.6514003790854246 -0.1578497548199242
261 0.2610000000000002 -0.06230918241444994 -0.5933894200847125 -0.10567771217667238
262 0.2620000000000002 0.01755854416583902 -0.5694131828384486 -0.058653822983841974
263 0.2630000000000002 0.09966209593069508 -0.5888437843373531 -0.019095965537869297
264 0.2640000000000002 0.17724138669275313 -0.6595209230893628 0.011046571296266683
265 0.2650000000000002 0.24007043721725307 -0.7841081219894037 0.030212045538717924
266 0.2660000000000002 0.27667995239950605 -0.9557373896531269 0.03713040550830371
267 0.2670000000000002 0.27942786536057196 -1.156444052747149 0.03065863457458723
268 0.2680000000000002 0.24904312376314608 -1.361658447538565 0.009630077376485302
269 0.2690000000000002 0.19404934307228316 -1.5483849860993015 -0.027171714608387187
270 0.2700000000000002 0.1255988630259548 -1.700594961350533 -0.0807823669656293
271 0.2710000000000002 0.052684871819444146 -1.8092939471650915 -0.15144338676393782
272 0.2720000000000002 -0.019363403561954096 -1.8701159284586997 -0.23758552773334432
273 0.2730000000000002 -0.08789424476408803 -1.8815825669293686 -0.33467479051387305
274 0.2740000000000002 -0.1512465766553619 -1.8447833506956475 -0.43459500470319107
275 0.2750000000000002 -0.20748684623065006 -1.7636422062530843 -0.5263890688304065
276 0.2760000000000002 -0.2539675476477592 -1.6447334169169001 -0.5985785809064074
277 0.2770000000000002 -0.287621458825017 -1.4962927202909602 -0.6421153020720254
278 0.2780000000000002 -0.3056013443613681 -1.3269192828433498 -0.6524152357457241
279 0.2790000000000002 -0.3058220229335349 -1.144757992706861 -0.6296431204077952
280 0.2800000000000002 -0.28715385371455104 -0.9575523918998147 -0.5776848362611364
281 0.2810000000000002 -0.24926467674014607 -0.7733845033265229 -0.5028116653624342
282 0.2820000000000002 -0.19225565308980297 -0.601664287496732 -0.41267660338106404
283 0.2830000000000002 -0.11631208622303713 -0.4540538127128589 -0.3156469733102101
284 0.2840000000000002 -0.021727244686978953 -0.34527033688829445 -0.22016407254788228
285 0.2850000000000002 0.09003961881774303 -0.29372761602845177 -0.13395337906337543
286 0.2860000000000002 0.21327720081115187 -0.3211311191600429 -0.06324383134538072
287 0.2870000000000002 0.332636899060037 -0.44783191429020586 -0.012339909746571925
288 0.2880000000000002 0.4197946516506579 -0.679100734178098 0.01624013033296881
289 0.2890000000000002 0.44371158474537187 -0.9865864688798791 0.0211582652750526
290 0.2900000000000002 0.395396585948979 -1.3101835114222546 0.0015297650839375954
291 0.2910000000000002 0.29683483865042315 -1.5915695115151123 -0.04350676392994021
292 0.2920000000000002 0.1796220600190881 -1.8006784924198942 -0.11454870384728741
293 0.2930000000000002 0.06449444557151418 -1.9311713547267106 -0.21075085846976171
294 0.2940000000000002 -0.040708892715056955 -1.9862866715912713 -0.32780206382219246
295 0.2950000000000002 -0.1346778004455531 -1.9720255748994124 -0.4559877487156345
296 0.2960000000000002 -0.21718838285476005 -1.8966007256755832 -0.580144298039778
297 0.2970000000000002 -0.28669745367215205 -1.7709712074823494 -0.6828407636648621
298 0.2980000000000002 -0.34031430845572497 -1.6078396659404985 -0.7496520228798338
299 0.2990000000000002 -0.37490945981075596 -1.4194994056036423 -0.7732165089994464
300 0.3000000000000002 -0.3881999423062691 -1.2162411414406913 -0.7537962572583294
301 0.3010000000000002 -0.3791976145060353 -1.0063288097909435 -0.6970852983210768
302 0.3020000000000002 -0.3480137756202354 -0.7972381131096604 -0.6115323691607283
303 0.3030000000000002 -0.295287799519649 -0.5972792057777938 -0.5066352562143959
304 0.3040000000000002 -0.22150749538674996 -0.4169848292300277 -0.3922285516592405
305 0.3050000000000002 -0.12650605648525093 -0.2702137338698571 -0.27806371136052066
306 0.3060000000000002 -0.009699016119288917 -0.17534970692335908 -0.17312989687210942
307 0.3070000000000002 0.12769074219285415 -0.15670185480988877 -0.08474732299965651
308 0.3080000000000002 0.27642115268080114 -0.2439447297579063 -0.017908470533634202
309 0.3090000000000002 0.4092754446333471 -0.4619035841610087 0.024701691351319083
310 0.3100000000000002 0.4802388098997501 -0.8022395629725452 0.041984182812781295
311 0.3110000000000002 0.455547345223841 -1.1998122838645504 0.033368306702605904
312 0.3120000000000002 0.350818103621648 -1.5662577149727537 -0.0020800495722335943
313 0.3130000000000002 0.21243418653646606 -1.8492145127111697 -0.06593129385199908
314 0.3140000000000002 0.075108959396599 -2.038678906931168 -0.15961654465974978
315 0.3150000000000002 -0.048752949612500984 -2.141073243677858 -0.2822499344722884
316 0.3160000000000002 -0.15904190162075893 -2.1643626363175246 -0.42737836469841184
317 0.3170000000000002 -0.25826416975338184 -2.1168886824909188 -0.5805662237356409
318 0.3180000000000002 -0.346880509560586 -2.0099953571360776 -0.7208746027110543
319 0.3190000000000002 -0.4225172917993576 -1.8584300133521274 -0.8272567430678454
320 0.3200000000000002 -0.4813772178640332 -1.6775946424148342 -0.8860962413106526
321 0.3210000000000002 -0.5201222684887887 -1.4801429372747599 -0.8944798058312556
322 0.3220000000000002 -0.5369895618649634 -1.274512121591976 -0.8579907686474832
323 0.3230000000000002 -0.5318916525605781 -1.0657845475335035 -0.7862145494128718
324 0.3240000000000002 -0.5058983282804468 -0.8576816090894719 -0.6892632685450155
325 0.3250000000000002 -0.46052210816509853 -0.6544764628323494 -0.5763507527243094
326 0.3260000000000002 -0.3970050737494367 -0.4622886457399496 -0.4557799617730333
327 0.3270000000000002 -0.31566549259116705 -0.2898273432378521 -0.3353017735210444
328 0.3280000000000002 -0.21541928912918595 -0.1490545950237468 -0.22213007167830137
329 0.3290000000000002 -0.09390289165251309 -0.056467441728357715 -0.12246541963599569
330 0.3300000000000002 0.05063316188446487 -0.03543891693913362 -0.04085943965089239
331 0.3310000000000002 0.21320995554344502 -0.11807357455149489 0.020103886744416488
332 0.3320000000000002 0.3697440240850649 -0.33867936103976953 0.05954932513337918
333 0.3330000000000002 0.468727665978218 -0.7039472682543462 0.07754936923022038
334 0.3340000000000002 0.46054541619438494 -1.1530440556629244 0.07414156132244132
335 0.3350000000000002 0.35348864724087403 -1.5824155951910912 0.04842511872446359
336 0.3360000000000002 0.20335420448264885 -1.9262728316046855 -0.002027428739556386
337 0.3370000000000002 0.054948949898776966 -2.1741296579589493 -0.08114620498234479
338 0.3380000000000002 -0.07655446087638507 -2.3357369787343973 -0.19313554692092091
339 0.3390000000000002 -0.19315534535507495 -2.4191473846225326 -0.3393072083002101
340 0.3400000000000002 -0.301375581270646 -2.428908170133296 -0.5131531534233025
